Poblacion,Mutacion_Pb,Generaciones,Cruce_Pb,Num_Fases,Score_Rep1,Score_Rep2,Score_Rep3,Score_Rep4,Score_Rep5,Mediana_Score,Tiempo_Inicio,Tiempo_Fin,Tiempo_Segundos
50,0.1,100,0,5,1263.183402,1181.290044,1142.498763,1334.184351,1144.820373,1181.290044,27/07/2026 05:03,27/07/2026 05:03,7.738918781
50,0.1,100,0,20,1315.663082,1270.160731,1220.244871,1085.567736,1014.264723,1220.244871,27/07/2026 05:03,27/07/2026 05:03,32.50966644
50,0.1,100,0,50,1198.066074,1196.663845,1331.533865,1318.759178,1256.64215,1256.64215,27/07/2026 05:03,27/07/2026 05:05,81.26028872
50,0.1,100,0,100,1279.098111,1070.031925,1226.858282,1187.352255,1253.47615,1226.858282,27/07/2026 05:05,27/07/2026 05:07,159.1996284
50,0.1,100,0.1,5,1229.460541,1415.356713,1321.166263,1216.071639,1280.691608,1280.691608,27/07/2026 05:07,27/07/2026 05:07,11.46139264
50,0.1,100,0.1,20,1175.190142,1176.307415,1251.867348,1180.243216,1334.754338,1180.243216,27/07/2026 05:07,27/07/2026 05:08,43.73595119
50,0.1,100,0.1,50,1317.946898,1106.580121,1087.264731,1359.029594,1231.249937,1231.249937,27/07/2026 05:08,27/07/2026 05:10,107.6254578
50,0.1,100,0.1,100,1323.841095,1381.977561,1357.678212,1401.075622,1214.733059,1357.678212,27/07/2026 05:10,27/07/2026 05:14,222.2703972
50,0.1,100,0.5,5,1297.049269,1089.818803,1219.344589,1310.439536,1152.749942,1219.344589,27/07/2026 05:14,27/07/2026 05:14,22.16326118
50,0.1,100,0.5,20,1287.83984,1190.382406,1228.776824,1274.539856,1221.897127,1228.776824,27/07/2026 05:14,27/07/2026 05:16,92.2508285
50,0.1,100,0.5,50,1374.718883,1168.84818,1194.387816,1201.886785,1347.194595,1201.886785,27/07/2026 05:16,27/07/2026 05:19,223.693002
50,0.1,100,0.5,100,1179.462618,1253.245257,1195.951663,1309.04581,1166.63913,1195.951663,27/07/2026 05:19,27/07/2026 05:27,469.1928048
50,0.1,100,0.7,5,1182.566226,1177.920284,1217.218386,1307.676249,1167.120263,1182.566226,27/07/2026 05:27,27/07/2026 05:28,34.25165939
50,0.1,100,0.7,20,1144.310689,1184.596293,1222.460447,1188.365799,1245.168004,1188.365799,27/07/2026 05:28,27/07/2026 05:30,134.9464617
50,0.1,100,0.7,50,1329.408504,1269.29704,1285.886354,1183.331149,1125.926421,1269.29704,27/07/2026 05:30,27/07/2026 05:35,317.6171908
50,0.1,100,0.7,100,1421.027534,1302.348843,1299.739841,1189.94075,1256.261215,1299.739841,27/07/2026 05:35,27/07/2026 05:46,627.186404
50,0.1,100,1,5,1240.769695,1257.654805,1249.300918,1237.878766,1174.764963,1240.769695,27/07/2026 05:46,27/07/2026 05:46,45.2068243
50,0.1,100,1,20,1128.686697,1239.978134,1334.71004,1226.204739,1353.055442,1239.978134,27/07/2026 05:46,27/07/2026 05:50,191.0169566
50,0.1,100,1,50,1330.163812,1199.724005,1197.923212,1304.810579,1236.541122,1236.541122,27/07/2026 05:50,27/07/2026 05:58,496.7134736
50,0.1,100,1,100,1298.351457,1202.527312,1139.074417,1294.0282,1338.399718,1294.0282,27/07/2026 05:58,27/07/2026 06:13,933.6185086
50,0.5,5,0,5,1271.29315,1273.222625,957.2615391,1324.362753,1265.044257,1271.29315,27/07/2026 06:13,27/07/2026 06:14,2.179569006
50,0.5,5,0,20,1118.757837,957.7428647,1137.970374,1258.186889,1140.502587,1137.970374,27/07/2026 06:14,27/07/2026 06:14,8.617579699
50,0.5,5,0,50,1241.031208,1172.173796,1151.073231,1010.360193,1223.711329,1172.173796,27/07/2026 06:14,27/07/2026 06:14,21.54302669
50,0.5,5,0,100,1282.9313,1250.558099,1057.296022,1138.766325,1190.921711,1190.921711,27/07/2026 06:14,27/07/2026 06:15,43.08495665
50,0.5,5,0.1,5,1264.455217,1206.042143,1124.439598,1092.544228,1167.27832,1167.27832,27/07/2026 06:15,27/07/2026 06:15,2.359641552
50,0.5,5,0.1,20,1218.632221,1322.396541,1190.434032,1122.649948,1379.726904,1218.632221,27/07/2026 06:15,27/07/2026 06:15,9.231638432
50,0.5,5,0.1,50,1229.482919,1235.497496,1335.985697,1195.850554,1202.026093,1229.482919,27/07/2026 06:15,27/07/2026 06:15,23.01969552
50,0.5,5,0.1,100,1314.313574,1186.504316,1262.821962,1230.907702,1154.378035,1230.907702,27/07/2026 06:15,27/07/2026 06:16,45.89206314
50,0.5,5,0.5,5,1088.927862,1342.707567,1202.01969,1200.715401,1193.649092,1200.715401,27/07/2026 06:16,27/07/2026 06:16,2.840936422
50,0.5,5,0.5,20,1226.341652,1182.567496,1220.38546,1203.360305,1110.995602,1203.360305,27/07/2026 06:16,27/07/2026 06:16,11.23176599
50,0.5,5,0.5,50,1348.465396,1120.692627,1175.591327,1086.52505,1188.879676,1175.591327,27/07/2026 06:16,27/07/2026 06:17,28.16092706
50,0.5,5,0.5,100,1092.751642,1315.966865,1215.457778,1407.219253,1322.421392,1315.966865,27/07/2026 06:17,27/07/2026 06:18,56.7023983
50,0.5,5,0.7,5,1175.592979,1176.323896,1344.051713,1179.545487,1341.526833,1179.545487,27/07/2026 06:18,27/07/2026 06:18,3.090851307
50,0.5,5,0.7,20,1196.068964,1295.607068,1152.180443,1313.323455,1306.243312,1295.607068,27/07/2026 06:18,27/07/2026 06:18,12.20346713
50,0.5,5,0.7,50,1153.73803,1344.162066,1283.899558,1332.861247,1261.581187,1283.899558,27/07/2026 06:18,27/07/2026 06:19,31.04667091
50,0.5,5,0.7,100,1230.845275,1232.001496,1215.241808,1190.382195,1204.275474,1215.241808,27/07/2026 06:19,27/07/2026 06:20,62.09584498
50,0.5,5,1,5,1163.532969,1143.376409,1210.738021,1363.309621,1366.365758,1210.738021,27/07/2026 06:20,27/07/2026 06:20,3.490809441
50,0.5,5,1,20,1345.349238,1163.616048,1042.048433,1305.813099,1106.404266,1163.616048,27/07/2026 06:20,27/07/2026 06:20,14.05108309
50,0.5,5,1,50,1308.753166,1177.773559,1285.227035,1024.448697,1180.832677,1180.832677,27/07/2026 06:20,27/07/2026 06:20,35.04361701
50,0.5,5,1,100,1189.836683,1340.995427,1240.913627,1291.124801,1177.175574,1240.913627,27/07/2026 06:20,27/07/2026 06:22,69.80166483
50,0.5,20,0,5,1320.918479,1176.171891,1145.206783,1208.14379,1303.803064,1208.14379,27/07/2026 06:22,27/07/2026 06:22,7.660844803
50,0.5,20,0,20,1143.341128,1311.806707,1100.90912,1297.52085,1200.354227,1200.354227,27/07/2026 06:22,27/07/2026 06:22,30.99633527
50,0.5,20,0,50,1197.661244,1202.795054,1202.225464,1301.69596,1158.049911,1202.225464,27/07/2026 06:22,27/07/2026 06:24,76.75515795
50,0.5,20,0,100,1231.695524,1151.025669,1125.147116,1192.849146,1193.730274,1192.849146,27/07/2026 06:24,27/07/2026 06:26,152.6220937
50,0.5,20,0.1,5,1213.497078,1073.845449,1172.560768,1171.408529,1364.359028,1172.560768,27/07/2026 06:26,27/07/2026 06:26,8.128470659
50,0.5,20,0.1,20,1209.967447,1237.617157,1185.084418,1204.530114,1199.868854,1204.530114,27/07/2026 06:26,27/07/2026 06:27,33.80671215
50,0.5,20,0.1,50,1380.978093,1217.619313,1052.753901,1216.825729,1196.600806,1216.825729,27/07/2026 06:27,27/07/2026 06:28,84.3817184
50,0.5,20,0.1,100,1291.604461,1110.455571,1284.211069,1239.266828,1231.274311,1239.266828,27/07/2026 06:28,27/07/2026 06:31,164.5868335
50,0.5,20,0.5,5,1178.733538,1336.84832,1291.702512,1173.423943,1209.135822,1209.135822,27/07/2026 06:31,27/07/2026 06:31,10.77483511
50,0.5,20,0.5,20,1254.025001,1324.382194,1311.73534,1393.390845,1371.800132,1324.382194,27/07/2026 06:31,27/07/2026 06:32,42.31846952
50,0.5,20,0.5,50,1313.49393,1072.807213,1108.983972,1378.214542,1277.713651,1277.713651,27/07/2026 06:32,27/07/2026 06:34,109.0791554
50,0.5,20,0.5,100,1237.586463,1075.57243,1226.164984,1202.387143,1269.178441,1226.164984,27/07/2026 06:34,27/07/2026 06:37,221.5094018
50,0.5,20,0.7,5,1171.691623,1201.7886,1344.227365,1194.088934,1129.243509,1194.088934,27/07/2026 06:37,27/07/2026 06:38,11.66324425
50,0.5,20,0.7,20,1210.728274,1395.917203,1181.384516,1125.893577,1340.868995,1210.728274,27/07/2026 06:38,27/07/2026 06:38,48.83651257
50,0.5,20,0.7,50,1251.840681,1198.568944,1102.950912,1170.132832,1342.15251,1198.568944,27/07/2026 06:38,27/07/2026 06:40,123.1141632
50,0.5,20,0.7,100,1246.339794,1173.484814,1222.768733,1119.775072,1303.623752,1222.768733,27/07/2026 06:40,27/07/2026 06:44,245.9578524
50,0.5,20,1,5,1250.260953,1253.458561,1205.403455,1165.140516,1106.383679,1205.403455,27/07/2026 06:44,27/07/2026 06:45,13.52808285
50,0.5,20,1,20,1116.543234,1162.309899,1232.172082,1325.432109,1305.023218,1232.172082,27/07/2026 06:45,27/07/2026 06:46,56.02151299
50,0.5,20,1,50,1318.601398,1357.504766,1220.219044,1257.448032,1227.208133,1257.448032,27/07/2026 06:46,27/07/2026 06:48,140.0369854
50,0.5,20,1,100,1079.060868,1264.521174,1323.729725,1327.002767,1096.932285,1264.521174,27/07/2026 06:48,27/07/2026 06:53,284.0728471
50,0.5,50,0,5,1218.742222,1351.603937,1096.856176,1243.313894,1174.367551,1218.742222,27/07/2026 06:53,27/07/2026 06:53,18.13340282
50,0.5,50,0,20,1214.911428,1330.085207,1114.69079,1342.935339,1310.041416,1310.041416,27/07/2026 06:53,27/07/2026 06:54,70.48140979
50,0.5,50,0,50,1336.905495,1284.706699,1252.318992,1203.034238,1200.274292,1252.318992,27/07/2026 06:54,27/07/2026 06:57,180.7550516
50,0.5,50,0,100,1291.544511,1128.300198,1241.829878,1218.371251,1268.729469,1241.829878,27/07/2026 06:57,27/07/2026 07:03,365.6463394
50,0.5,50,0.1,5,1303.020119,1068.992593,1301.130425,1307.24975,1162.177141,1301.130425,27/07/2026 07:03,27/07/2026 07:04,20.2391746
50,0.5,50,0.1,20,1226.523541,1217.262954,1188.105092,1236.082594,1245.894641,1226.523541,27/07/2026 07:04,27/07/2026 07:05,79.7147429
50,0.5,50,0.1,50,1134.748613,1154.97954,1275.304162,1393.419518,1372.476137,1275.304162,27/07/2026 07:05,27/07/2026 07:08,197.2412806
50,0.5,50,0.1,100,1229.16193,1185.283145,1049.52301,1240.624643,1231.620932,1229.16193,27/07/2026 07:08,27/07/2026 07:15,393.0182486
50,0.5,50,0.5,5,1228.626061,1186.545272,1325.228977,1231.027311,1241.014976,1231.027311,27/07/2026 07:15,27/07/2026 07:15,29.46402049
50,0.5,50,0.5,20,1120.498461,1217.440651,1286.18754,1191.956513,1254.536364,1217.440651,27/07/2026 07:15,27/07/2026 07:17,122.8319693
50,0.5,50,0.5,50,1205.270102,1314.623843,1226.846763,1183.310033,1231.232303,1226.846763,27/07/2026 07:17,27/07/2026 07:22,287.7856946
50,0.5,50,0.5,100,1310.894516,1158.904418,1256.914134,1123.799339,1236.691109,1236.691109,27/07/2026 07:22,27/07/2026 07:31,537.6294801
50,0.5,50,0.7,5,1214.565149,1275.041066,1253.887413,1330.225354,1263.123226,1263.123226,27/07/2026 07:31,27/07/2026 07:32,29.37396216
50,0.5,50,0.7,20,1093.380936,1334.20252,1197.62636,1343.936892,1221.577698,1221.577698,27/07/2026 07:32,27/07/2026 07:34,122.749918
50,0.5,50,0.7,50,1305.652891,1081.511979,1155.696481,1181.084163,1201.288423,1181.084163,27/07/2026 07:34,27/07/2026 07:39,296.927722
50,0.5,50,0.7,100,1247.437135,1255.5337,1024.216658,1209.556723,1160.598684,1209.556723,27/07/2026 07:39,27/07/2026 07:49,616.9856255
50,0.5,50,1,5,1361.885917,1208.810209,1249.049423,1300.311175,1148.627464,1249.049423,27/07/2026 07:49,27/07/2026 07:50,39.13270617
50,0.5,50,1,20,1382.350346,1210.101233,1235.145104,1170.616287,1201.450444,1210.101233,27/07/2026 07:50,27/07/2026 07:52,145.0508232
50,0.5,50,1,50,1228.357824,1264.084335,1222.198139,1134.670347,1258.877967,1228.357824,27/07/2026 07:52,27/07/2026 07:58,368.4275873
50,0.5,50,1,100,1222.239017,1172.70041,1153.485644,1270.133068,1258.188702,1222.239017,27/07/2026 07:58,27/07/2026 08:10,721.2858043
50,0.5,100,0,5,1249.134447,1320.862405,1196.511517,1288.002039,1208.073242,1249.134447,27/07/2026 08:10,27/07/2026 08:11,35.79690528
50,0.5,100,0,20,1220.219617,1221.553552,1176.590289,1288.777947,1282.053124,1221.553552,27/07/2026 08:11,27/07/2026 08:13,150.4235117
50,0.5,100,0,50,1171.738458,1157.623098,1274.758159,1214.088075,1261.970663,1214.088075,27/07/2026 08:13,27/07/2026 08:19,361.8885744
50,0.5,100,0,100,1305.838425,1144.091726,1370.043218,1383.30383,1403.877017,1370.043218,27/07/2026 08:19,27/07/2026 08:31,734.4216089
50,0.5,100,0.1,5,1157.234487,1210.956582,1257.452722,1260.996788,1125.478215,1210.956582,27/07/2026 08:31,27/07/2026 08:32,39.1331296
50,0.5,100,0.1,20,1285.781383,1289.84588,1289.801655,1239.887954,1165.049824,1285.781383,27/07/2026 08:32,27/07/2026 08:35,149.7165213
50,0.5,100,0.1,50,1186.569206,1233.572185,1202.08176,1270.703687,1205.217871,1205.217871,27/07/2026 08:35,27/07/2026 08:41,386.3865054
50,0.5,100,0.1,100,1259.868248,1252.736902,1204.133358,1071.1617,1310.954205,1252.736902,27/07/2026 08:41,27/07/2026 08:54,781.931452
50,0.5,100,0.5,5,1206.445709,1238.967228,1055.640895,1104.54525,1205.141591,1205.141591,27/07/2026 08:54,27/07/2026 08:55,54.71662831
50,0.5,100,0.5,20,1106.687245,1224.422595,1270.80821,1019.407436,1080.534656,1106.687245,27/07/2026 08:55,27/07/2026 08:59,213.0498228
50,0.5,100,0.5,50,1234.609005,1192.308028,1315.673777,1278.189031,1105.390587,1234.609005,27/07/2026 08:59,27/07/2026 09:08,551.089376
50,0.5,100,0.5,100,1370.192999,1288.87735,1195.293361,1078.083832,1281.868859,1281.868859,27/07/2026 09:08,27/07/2026 09:26,1082.863323
50,0.5,100,0.7,5,1341.853392,1277.288171,1171.708792,1253.481396,1214.636627,1253.481396,27/07/2026 09:26,27/07/2026 09:27,67.44121003
50,0.5,100,0.7,20,1319.971617,1165.08612,1326.050207,1263.707861,1254.549183,1263.707861,27/07/2026 09:27,27/07/2026 09:31,249.9177978
50,0.5,100,0.7,50,1243.157097,1290.470918,1179.133709,1118.489899,1247.807708,1243.157097,27/07/2026 09:31,27/07/2026 09:41,607.2952375
50,0.5,100,0.7,100,1279.007188,1245.908091,1297.21081,1194.122098,1149.601273,1245.908091,27/07/2026 09:41,27/07/2026 10:02,1253.532737
50,0.5,100,1,5,1396.658045,1104.729112,1307.527327,1235.831484,1226.098886,1235.831484,27/07/2026 10:02,27/07/2026 10:03,76.12166762
50,0.5,100,1,20,1096.790488,1232.691855,1176.054809,1319.545441,1333.591608,1232.691855,27/07/2026 10:03,27/07/2026 10:08,288.3676848
50,0.5,100,1,50,1279.865561,1231.545915,1190.055599,1374.979047,1156.026164,1231.545915,27/07/2026 10:08,27/07/2026 10:20,729.5115266
50,0.5,100,1,100,1289.93876,1118.873234,1246.034359,1262.766643,1247.472852,1247.472852,27/07/2026 10:20,27/07/2026 10:45,1500.833572
50,0.7,5,0,5,1374.003385,1405.650481,1232.168006,1153.517982,1270.274472,1270.274472,27/07/2026 10:45,27/07/2026 10:45,3.061408281
50,0.7,5,0,20,1321.380579,1291.841555,1257.809137,1281.28603,1211.209783,1281.28603,27/07/2026 10:45,27/07/2026 10:46,11.516644
50,0.7,5,0,50,1139.499817,1237.742112,1245.012459,1207.893811,1282.393032,1237.742112,27/07/2026 10:46,27/07/2026 10:46,29.51634574
50,0.7,5,0,100,1220.08476,1179.881848,1255.881648,1287.68192,1340.256416,1255.881648,27/07/2026 10:46,27/07/2026 10:47,59.24990201
50,0.7,5,0.1,5,1139.098544,1159.762582,1100.476344,1209.517231,1257.699864,1159.762582,27/07/2026 10:47,27/07/2026 10:47,2.933870077
50,0.7,5,0.1,20,1121.212641,1194.596759,1082.658163,1065.71288,1358.66665,1121.212641,27/07/2026 10:47,27/07/2026 10:47,11.93665051
50,0.7,5,0.1,50,1188.864577,1119.526032,1152.640096,1192.214779,1234.058092,1188.864577,27/07/2026 10:47,27/07/2026 10:48,30.57362461
50,0.7,5,0.1,100,1399.820087,1042.980731,1212.066947,1462.129593,1221.769762,1221.769762,27/07/2026 10:48,27/07/2026 10:49,60.56708646
50,0.7,5,0.5,5,1124.766619,1307.656348,1331.559094,1085.239203,1110.363261,1124.766619,27/07/2026 10:49,27/07/2026 10:49,3.326417923
50,0.7,5,0.5,20,1286.75054,1269.84389,1159.998965,1272.193124,1101.485419,1269.84389,27/07/2026 10:49,27/07/2026 10:49,14.02945733
50,0.7,5,0.5,50,1188.512646,1415.074826,1150.728932,1170.459015,1150.023623,1170.459015,27/07/2026 10:49,27/07/2026 10:50,33.89622903
50,0.7,5,0.5,100,1300.484583,1217.16593,1336.345329,1287.955936,1190.130981,1287.955936,27/07/2026 10:50,27/07/2026 10:51,67.40430427
50,0.7,5,0.7,5,1211.629136,1087.940264,1206.049539,1101.414024,1134.895701,1134.895701,27/07/2026 10:51,27/07/2026 10:51,3.497133017
50,0.7,5,0.7,20,1357.309608,1206.633812,1191.645084,1378.154381,1243.094347,1243.094347,27/07/2026 10:51,27/07/2026 10:51,14.03188586
50,0.7,5,0.7,50,1330.65846,1177.435022,1272.636551,1256.62923,1255.724596,1256.62923,27/07/2026 10:51,27/07/2026 10:52,35.69559121
50,0.7,5,0.7,100,1363.688818,1190.644963,1235.303779,1430.455278,1266.884156,1266.884156,27/07/2026 10:52,27/07/2026 10:53,71.26572013
50,0.7,5,1,5,1292.440935,1199.26271,1212.296401,1201.474055,1125.363749,1201.474055,27/07/2026 10:53,27/07/2026 10:53,3.801064491
50,0.7,5,1,20,1169.187992,1254.258041,1348.192106,1215.201361,1357.109072,1254.258041,27/07/2026 10:53,27/07/2026 10:53,15.34313178
50,0.7,5,1,50,1323.045658,1212.828671,1234.462061,1319.495822,1249.961673,1249.961673,27/07/2026 10:53,27/07/2026 10:54,37.81176448
50,0.7,5,1,100,1326.861997,1296.38538,1202.611478,1190.698998,1285.868464,1285.868464,27/07/2026 10:54,27/07/2026 10:55,75.80084229
50,0.7,20,0,5,1023.74903,1203.050242,1180.043326,1145.891315,1194.632881,1180.043326,27/07/2026 10:55,27/07/2026 10:55,10.98384333
50,0.7,20,0,20,1173.541406,1130.397578,1323.034347,1217.954154,1302.102061,1217.954154,27/07/2026 10:55,27/07/2026 10:56,45.54658294
50,0.7,20,0,50,1254.279956,1216.185683,1274.135199,1020.655109,1216.996692,1216.996692,27/07/2026 10:56,27/07/2026 10:58,115.8438866
50,0.7,20,0,100,1309.277572,1250.873393,1270.684782,1075.159251,1449.052883,1270.684782,27/07/2026 10:58,27/07/2026 11:02,226.9470744
50,0.7,20,0.1,5,1208.384498,1175.376826,1293.737173,1214.292681,1384.171604,1214.292681,27/07/2026 11:02,27/07/2026 11:02,11.53052139
50,0.7,20,0.1,20,1167.151389,1260.152719,1209.996504,1119.298858,1096.805989,1167.151389,27/07/2026 11:02,27/07/2026 11:03,47.05544758
50,0.7,20,0.1,50,1111.758405,1140.169753,1128.969768,1205.247933,1195.942949,1140.169753,27/07/2026 11:03,27/07/2026 11:05,117.9772053
50,0.7,20,0.1,100,1188.291978,1273.516381,1209.631375,1271.96066,1141.393979,1209.631375,27/07/2026 11:05,27/07/2026 11:09,234.4027362
50,0.7,20,0.5,5,1178.721298,1317.80823,1057.610514,1242.080941,1129.812898,1178.721298,27/07/2026 11:09,27/07/2026 11:09,13.29454446
50,0.7,20,0.5,20,1201.860191,1178.51247,1276.838246,1225.710154,1064.520915,1201.860191,27/07/2026 11:09,27/07/2026 11:10,55.17186809
50,0.7,20,0.5,50,1291.179441,1262.160433,1223.637041,1136.316366,1184.814795,1223.637041,27/07/2026 11:10,27/07/2026 11:12,136.5301864
50,0.7,20,0.5,100,1070.252401,1241.18204,1186.761842,1329.02074,1140.636657,1186.761842,27/07/2026 11:12,27/07/2026 11:17,274.3695188
50,0.7,20,0.7,5,1110.681229,1193.248511,1211.538537,1235.752198,1163.174058,1193.248511,27/07/2026 11:17,27/07/2026 11:17,14.73707175
50,0.7,20,0.7,20,1299.149189,1050.653615,1208.083415,1231.554021,1251.255579,1231.554021,27/07/2026 11:17,27/07/2026 11:18,58.60260653
50,0.7,20,0.7,50,1238.487253,1085.565531,1269.624043,1193.994155,1310.762842,1238.487253,27/07/2026 11:18,27/07/2026 11:20,147.1191297
50,0.7,20,0.7,100,1356.33984,1232.333462,1215.070982,1218.504287,1158.089922,1218.504287,27/07/2026 11:20,27/07/2026 11:25,293.1125538
50,0.7,20,1,5,1322.643055,1267.397551,1188.376415,1233.67951,1278.489223,1267.397551,27/07/2026 11:25,27/07/2026 11:25,16.07439947
50,0.7,20,1,20,1193.33272,1108.596345,1073.769011,1303.660236,1309.035166,1193.33272,27/07/2026 11:25,27/07/2026 11:26,64.08010864
50,0.7,20,1,50,1238.339163,1248.766769,1217.984576,1243.533969,1224.131443,1238.339163,27/07/2026 11:26,27/07/2026 11:29,159.0143447
50,0.7,20,1,100,1319.397611,1365.936554,1277.133797,1300.154267,1272.225179,1300.154267,27/07/2026 11:29,27/07/2026 11:34,318.5638433
50,0.7,50,0,5,1202.815623,1193.947299,1207.584756,1295.586831,1066.824805,1202.815623,27/07/2026 11:34,27/07/2026 11:35,28.21363378
50,0.7,50,0,20,1158.878784,1166.764777,1151.828311,1262.304698,1298.486711,1166.764777,27/07/2026 11:35,27/07/2026 11:37,117.1703129
50,0.7,50,0,50,1205.096514,1234.343489,1114.888092,1332.98581,1187.517233,1205.096514,27/07/2026 11:37,27/07/2026 11:42,282.6099634
50,0.7,50,0,100,1156.548475,1193.995604,1182.347873,1028.107119,1221.427654,1182.347873,27/07/2026 11:42,27/07/2026 11:51,575.8800964
50,0.7,50,0.1,5,1435.294671,1314.539274,1333.13264,1408.774889,1214.38601,1333.13264,27/07/2026 11:51,27/07/2026 11:52,28.85466981
50,0.7,50,0.1,20,1248.213627,1270.759354,1329.688683,1284.341639,1298.120027,1284.341639,27/07/2026 11:52,27/07/2026 11:54,118.0900934
50,0.7,50,0.1,50,1180.76578,1251.562231,1217.69554,1106.632298,1123.890662,1180.76578,27/07/2026 11:54,27/07/2026 11:59,294.8741019
50,0.7,50,0.1,100,1386.559503,1322.037566,1329.719312,1185.328985,1235.602632,1322.037566,27/07/2026 11:59,27/07/2026 12:08,596.4795253
50,0.7,50,0.5,5,1197.591979,1339.342025,1214.08659,1111.318776,1228.290139,1214.08659,27/07/2026 12:08,27/07/2026 12:09,34.63862634
50,0.7,50,0.5,20,1150.824807,1166.338979,1159.152218,1167.483779,1256.146352,1166.338979,27/07/2026 12:09,27/07/2026 12:11,137.7335761
50,0.7,50,0.5,50,1202.311296,1193.151925,1277.105855,1178.491975,1169.106187,1193.151925,27/07/2026 12:11,27/07/2026 12:17,345.060065
50,0.7,50,0.5,100,1235.849885,1181.089158,1288.499682,1301.92333,1258.269693,1258.269693,27/07/2026 12:17,27/07/2026 12:29,694.1407611
50,0.7,50,0.7,5,1285.424947,1357.585969,1169.000658,1151.314949,1256.405808,1256.405808,27/07/2026 12:29,27/07/2026 12:29,35.71949148
50,0.7,50,0.7,20,1084.068653,1234.730732,1142.105005,1380.261212,1282.517616,1234.730732,27/07/2026 12:29,27/07/2026 12:32,149.5998592
50,0.7,50,0.7,50,1107.888474,1116.957088,1187.663546,1265.865554,1270.147422,1187.663546,27/07/2026 12:32,27/07/2026 12:38,378.9264576
50,0.7,50,0.7,100,1184.27294,1151.353756,1179.261702,1168.719086,1240.371071,1179.261702,27/07/2026 12:38,27/07/2026 12:51,749.0029752
50,0.7,50,1,5,1150.328379,1076.362978,1111.598977,1125.785039,1185.004567,1125.785039,27/07/2026 12:51,27/07/2026 12:51,37.92798257
50,0.7,50,1,20,1044.803644,1225.33816,1146.234716,1207.618671,1286.83593,1207.618671,27/07/2026 12:51,27/07/2026 12:54,162.7240961
50,0.7,50,1,50,1132.685044,1206.831281,1164.388309,1230.445503,1197.094365,1197.094365,27/07/2026 12:54,27/07/2026 13:01,403.6890018
50,0.7,50,1,100,1288.725466,1183.964488,1367.810241,1226.198371,1204.860805,1226.198371,27/07/2026 13:01,27/07/2026 13:14,813.7735808
50,0.7,100,0,5,1245.928722,1233.561764,1154.471679,1223.839864,1260.442127,1233.561764,27/07/2026 13:14,27/07/2026 13:15,60.3218019
50,0.7,100,0,20,1096.546469,1052.971449,1268.778051,1190.850064,1201.765493,1190.850064,27/07/2026 13:15,27/07/2026 13:19,253.0638711
50,0.7,100,0,50,1229.085691,1368.001955,1275.288306,1232.973391,1129.156785,1232.973391,27/07/2026 13:19,27/07/2026 13:29,582.6764584
50,0.7,100,0,100,1389.595993,1229.815016,1136.768901,1266.235293,1190.101342,1229.815016,27/07/2026 13:29,27/07/2026 13:48,1152.825733
50,0.7,100,0.1,5,1222.143158,1306.89484,1136.452232,1460.895752,1293.43291,1293.43291,27/07/2026 13:48,27/07/2026 13:49,57.94272041
50,0.7,100,0.1,20,1275.033105,1212.606992,1237.720657,1138.906385,1130.399577,1212.606992,27/07/2026 13:49,27/07/2026 13:53,232.0943398
50,0.7,100,0.1,50,1189.479283,1311.767686,1175.91221,1317.243151,1124.629108,1189.479283,27/07/2026 13:53,27/07/2026 14:03,594.7813041
50,0.7,100,0.1,100,1106.869139,1184.171997,1167.026682,1237.372424,1177.417543,1177.417543,27/07/2026 14:03,27/07/2026 14:23,1182.228868
50,0.7,100,0.5,5,1201.990608,1291.595013,1316.97543,1212.004458,1078.797771,1212.004458,27/07/2026 14:23,27/07/2026 14:24,71.07231688
50,0.7,100,0.5,20,1278.544705,1255.161068,1173.71252,1177.602234,1351.030225,1255.161068,27/07/2026 14:24,27/07/2026 14:29,273.6271398
50,0.7,100,0.5,50,1298.951686,1180.048687,1218.406851,1101.413404,1146.128891,1180.048687,27/07/2026 14:29,27/07/2026 14:40,692.8852277
50,0.7,100,0.5,100,1230.920431,1296.788756,1204.618565,1277.666074,1174.879597,1230.920431,27/07/2026 14:40,27/07/2026 15:03,1392.250139
50,0.7,100,0.7,5,1125.248791,1230.336882,1282.181624,1122.047321,1186.032509,1186.032509,27/07/2026 15:03,27/07/2026 15:05,73.98372722
50,0.7,100,0.7,20,1296.354664,1211.934333,1198.555061,1299.427227,1128.078346,1211.934333,27/07/2026 15:05,27/07/2026 15:10,303.1047294
50,0.7,100,0.7,50,1194.401296,1295.311003,1306.360125,1211.074161,1309.913071,1295.311003,27/07/2026 15:10,27/07/2026 15:22,752.6681707
50,0.7,100,0.7,100,1233.993227,1296.707303,1159.940088,1355.225164,1064.496943,1233.993227,27/07/2026 15:22,27/07/2026 15:47,1482.066288
50,0.7,100,1,5,1263.077964,1089.663275,1288.762392,1164.705584,1329.907498,1263.077964,27/07/2026 15:47,27/07/2026 15:48,81.2382021
50,0.7,100,1,20,1176.023026,1196.523377,1181.478543,1376.600464,1208.975892,1196.523377,27/07/2026 15:48,27/07/2026 15:54,326.3180406
50,0.7,100,1,50,1133.85668,1141.310875,1291.606741,1345.538693,1251.685401,1251.685401,27/07/2026 15:54,27/07/2026 16:08,835.8834131
